宝贝ID,商家编码,行业类目,宝贝标题,宝贝链接,浏览量,访客数,销售额,成交宝贝数,交易笔数,转化率,入口数,出口数,跳失率,停留时间,收藏量,新增购物车人数,新增购物车宝贝件数,退款额,退货量,退款率,搜索UV,PC端类目UV,PC端收藏UV,PC端直通车UV,PC端淘宝客UV,浏览量（PC）,访客数（PC）,销售额（PC）,成交宝贝数（PC）,交易笔数（PC）,转化率（PC）,入口数（PC）,出口数（PC）,跳失率（PC）,停留时间（PC）,搜索UV（PC）,浏览量（手机）,访客数（手机）,销售额（手机）,成交宝贝数（手机）,交易笔数（手机）,转化率（手机）,入口数（手机）,出口数（手机）,跳失率（手机）,停留时间（手机）,搜索UV（手机）,访客数（老客）,销售额（老客）,成交宝贝数（老客）,交易笔数（老客）,转化率（老客）
5.66947E+11,AW1209,女装/女士精品 -> 蕾丝衫/雪纺衫,2018夏季新款网纱蕾丝女复古波点洋气喇叭袖小衫雪纺上衣超仙甜美,http://item.taobao.com/item.htm?id=566946597012,6,5,0,0,0,0%,0,2,0%,35,0,0,0,0,0,0%,0,0,0,0,0,4,4,0,0,0,0%,0,2,0%,35,0,2,1,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.66948E+11,AW1211,女装/女士精品 -> 牛仔裤,2018夏季新款韩版阔腿牛仔裤女毛边牛仔裤高腰宽松直筒裤黑色港风,http://item.taobao.com/item.htm?id=566948233700,30,29,0,0,0,0%,2,1,50%,46,1,0,0,0,0,0%,3,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,30,29,0,0,0,0%,2,1,50%,46,3,2,0,0,0,0%
5.67019E+11,AW1186,女装/女士精品 -> 衬衫,2018早秋新款洛丽塔浪漫波点白色衬衫女韩版长袖衬衣ins超火上衣,http://item.taobao.com/item.htm?id=567019138925,1252,935,0,0,0,0%,158,270,55.70%,122,19,3,0,219,1,100%,438,0,0,0,0,11,7,0,0,0,0%,5,4,40%,55,3,1241,928,0,0,0,0%,153,266,56.20%,123,435,95,219,1,1,1.05%
5.67025E+11,AW1192,女装/女士精品 -> 衬衫,2018夏季薄款ins港风印花衬衫女时髦宽松长袖衬衣心机上衣设计感,http://item.taobao.com/item.htm?id=567024842874,5,5,0,0,0,0%,1,1,100%,77,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,0,0%,55,0,3,3,0,0,0,0%,1,1,100%,22,0,1,0,0,0,0%
5.67027E+11,AW1197,女装/女士精品 -> T恤,莫代尔印花白色短袖T恤女夏新款圆领学生宽松韩版下衣失踪T恤上,http://item.taobao.com/item.htm?id=567027414782,49,35,0,0,0,0%,3,5,66.70%,107,0,0,0,0,0,0%,5,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,48,34,0,0,0,0%,3,4,66.70%,113,5,4,0,0,0,0%
5.67028E+11,AW1196,女装/女士精品 -> 连衣裙,夏季新款刺绣蕾丝镂空连衣裙女中长款pphome裙两件套闺蜜装套装裙,http://item.taobao.com/item.htm?id=567027562025,399,206,0,0,0,0%,13,17,53.80%,109,6,0,0,0,0,0%,24,0,0,0,0,4,4,0,0,0,0%,0,0,0%,5,0,395,202,0,0,0,0%,13,17,53.80%,110,24,31,0,0,0,0%
5.6703E+11,AW1210,女装/女士精品 -> 牛仔裤,蓝色复古牛仔裤女宽松直筒chic韩风裤子高腰阔腿裤潮九分裤,http://item.taobao.com/item.htm?id=567029910406,2946,1925,2238.73,14,14,0.73%,119,173,28.60%,70,51,75,0,332.31,2,12.93%,365,0,0,0,0,20,18,0,0,0,0%,0,3,0%,49,0,2926,1907,2238.73,14,14,0.73%,119,170,28.60%,70,365,214,982.43,6,6,2.80%
5.67051E+11,AW630,女装/女士精品 -> 连衣裙,2018夏季新款慵懒风吊带蕾丝拼接连衣裙女中长款T恤裙个性sukol裙,http://item.taobao.com/item.htm?id=567051388105,167,113,165.62,1,1,0.88%,9,13,33.30%,184,2,0,0,0,0,0%,11,0,0,0,0,6,5,0,0,0,0%,1,1,0%,7,0,161,108,165.62,1,1,0.93%,8,12,37.50%,158,11,18,165.62,1,1,5.56%
5.67109E+11,AW1188,女装/女士精品 -> 蕾丝衫/雪纺衫,夏网纱蕾丝衫女镂空雪纺衫女娃娃衫网红同款上衣气质超仙chic蓬蓬,http://item.taobao.com/item.htm?id=567108863101,205,98,171.34,1,1,1.02%,14,7,28.60%,73,3,1,0,0,0,0%,3,0,0,0,0,4,4,0,0,0,0%,0,0,0%,5,0,201,94,171.34,1,1,1.06%,14,7,28.60%,73,3,13,0,0,0,0%
5.67116E+11,AW1201,女装/女士精品 -> 短外套,2018夏季新款时髦迷彩防晒衣bf嘻哈风衣宽松中长款防晒服薄款外套,http://item.taobao.com/item.htm?id=567115671487,3,2,0,0,0,0%,0,1,0%,0,1,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,3,2,0,0,0,0%,0,1,0%,0,0,0,0,0,0,0%
5.67117E+11,AW1206,女装/女士精品 -> 衬衫,2018夏季白色ins超火的衬衫女心机婊上衣设计感宽松漏锁骨衬衣,http://item.taobao.com/item.htm?id=567116859529,14,10,0,0,0,0%,7,6,57.10%,6,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,1,0%,1,0,12,8,0,0,0,0%,7,5,57.10%,5,0,6,0,0,0,0%
5.67117E+11,AW1205,女装/女士精品 -> 衬衫,2018早秋新款小蜜蜂花色短袖衬衫女韩范娃娃衫chic上衣慵懒风港味,http://item.taobao.com/item.htm?id=567116875424,9444,4133,2099.33,12,12,0.29%,1327,1485,50%,104,147,118,0,1067.51,6,33.71%,1208,0,4,0,0,63,52,360.8,2,2,3.85%,22,19,36.40%,65,8,9381,4081,1738.53,10,10,0.25%,1305,1466,50.30%,104,1200,263,340.96,2,2,0.76%
5.67117E+11,AW1207,女装/女士精品 -> 衬衫,chic早秋上衣宽松中长款娃娃衫衬衣春装慵懒风港味长袖复古衬衫女,http://item.taobao.com/item.htm?id=567117259400,74420,36091,18994.69,90,90,0.25%,22591,20365,61%,130,974,955,0,2555.48,12,11.86%,6586,0,9,0,5,454,392,641,3,3,0.77%,223,177,54.30%,96,79,73966,35699,18353.69,87,87,0.24%,22368,20188,61.10%,130,6507,1398,2330.53,11,11,0.79%
5.67118E+11,AW1208,女装/女士精品 -> 连衣裙,2018夏季新款金丝褶皱白色连衣裙女宽松中长款sukol裙子甜美复古,http://item.taobao.com/item.htm?id=567117695190,2,2,0,0,0,0%,1,2,100%,0,0,0,0,0,0,0%,0,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,1,1,0,0,0,0%,1,1,100%,0,0,1,0,0,0,0%
5.67178E+11,AW602,女装/女士精品 -> T恤,2018夏季新款短袖樱田川岛破洞T恤女ins超火的心机婊上衣宽松体恤,http://item.taobao.com/item.htm?id=567177763310,171,91,91.15,1,1,1.10%,7,14,71.40%,33,4,0,0,0,0,0%,6,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,170,90,91.15,1,1,1.11%,7,13,71.40%,33,6,7,0,0,0,0%
5.67225E+11,AW1135,女装/女士精品 -> 风衣,2018春秋季新款韩版风衣女式中长款lulu风衣chic外套外衣薄款港风,http://item.taobao.com/item.htm?id=567224728478,534,370,0,0,0,0%,20,37,45%,96,14,0,0,0,0,0%,75,0,0,0,0,2,2,0,0,0,0%,0,0,0%,7,0,532,368,0,0,0,0%,20,37,45%,96,75,30,0,0,0,0%
5.67344E+11,AW705,女装/女士精品 -> 衬衫,2018夏季ins超火的短袖衬衫女竖条纹衬衣裙宽松长款韩版裙子薄款,http://item.taobao.com/item.htm?id=567343959559,125,39,0,0,0,0%,4,5,75%,51,1,0,0,0,0,0%,2,0,1,0,0,2,2,0,0,0,0%,0,0,0%,7,0,123,37,0,0,0,0%,4,5,75%,41,2,6,0,0,0,0%
5.67499E+11,AW1171,女装/女士精品 -> 卫衣/绒衫,原创复古撞色连帽卫衣裙宽松廓形插肩袖长袖套头衫百搭休闲春新女,http://item.taobao.com/item.htm?id=567499239660,58,46,0,0,0,0%,2,3,50%,52,0,0,0,0,0,0%,4,0,0,0,0,2,2,0,0,0,0%,0,0,0%,16,0,56,44,0,0,0,0%,2,3,50%,50,4,9,0,0,0,0%
5.68166E+11,AW1216,女装/女士精品 -> 衬衫,2018夏季新款侧开叉ins超火的蓝色条纹衬衫女宽松短袖漏锁骨上衣,http://item.taobao.com/item.htm?id=568165792850,28,11,171.04,1,1,9.09%,3,1,0%,21,1,0,0,0,0,0%,1,0,0,0,0,2,2,0,0,0,0%,0,0,0%,9,0,26,9,171.04,1,1,11.11%,3,1,0%,19,1,5,0,0,0,0%
5.68167E+11,AW1221,女装/女士精品 -> T恤,2018夏装新款个性吊带T恤女怪味少女ins超火的上衣短袖体恤宽松,http://item.taobao.com/item.htm?id=568166756777,3,3,0,0,0,0%,0,0,0%,39,0,0,0,0,0,0%,0,0,0,0,0,3,3,0,0,0,0%,0,0,0%,39,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.68168E+11,AW1223,女装/女士精品 -> 裤子 -> 休闲裤,2018夏新款短裤女新款显瘦高腰百搭飘带A字裤宽松休闲裤子运动裤,http://item.taobao.com/item.htm?id=568167528745,5,3,0,0,0,0%,0,0,0%,5,0,0,0,0,0,0%,1,0,0,0,0,1,1,0,0,0,0%,0,0,0%,5,0,4,2,0,0,0,0%,0,0,0%,0,1,1,0,0,0,0%
5.68169E+11,AW1233,女装/女士精品 -> 连衣裙,2018夏季新款ins超火假两件裙子冷淡风连衣裙女中长款纱chict恤裙,http://item.taobao.com/item.htm?id=568168788763,5,3,0,0,0,0%,2,1,0%,138,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,5,3,0,0,0,0%,2,1,0%,138,0,1,0,0,0,0%
5.6817E+11,AW1242,女装/女士精品 -> 连衣裙,2018夏季新款褶皱奶油裙印花喇叭袖ins超火的连衣裙女中长款裙子,http://item.taobao.com/item.htm?id=568169732736,139,93,0,0,0,0%,3,8,33.30%,149,1,0,0,0,0,0%,10,0,0,0,0,3,3,0,0,0,0%,0,1,0%,3,0,136,90,0,0,0,0%,3,7,33.30%,151,10,8,0,0,0,0%
5.6817E+11,AW1244,女装/女士精品 -> 牛仔裤,2018夏季新款破洞牛仔短裤女阔腿乞丐牛仔裤显瘦热裤宽松a字裤,http://item.taobao.com/item.htm?id=568169928931,171,143,0,0,0,0%,8,9,75%,65,0,0,0,0,0,0%,22,0,0,0,0,1,1,0,0,0,0%,0,0,0%,3,0,170,142,0,0,0,0%,8,9,75%,66,22,25,0,0,0,0%
5.68171E+11,AW1250,女装/女士精品 -> 蕾丝衫/雪纺衫,2018夏新款灯笼袖雪纺衫女复古温柔风雪纺上衣超仙甜美娃娃衫蓬蓬,http://item.taobao.com/item.htm?id=568170676853,159,72,169,1,1,1.39%,8,9,25%,84,8,1,0,0,0,0%,16,0,0,0,0,4,4,0,0,0,0%,0,0,0%,54,0,155,68,169,1,1,1.47%,8,9,25%,82,16,15,0,0,0,0%
5.6823E+11,AW583,女装/女士精品 -> 连衣裙,秋季一字肩彩色条纹连衣裙女中长款sukol裙少女ins超火裙子学院风,http://item.taobao.com/item.htm?id=568229940996,380,180,0,0,0,0%,17,30,64.70%,84,6,0,0,0,0,0%,29,0,0,0,0,3,3,0,0,0,0%,1,1,100%,3,1,377,177,0,0,0,0%,16,29,62.50%,85,28,20,0,0,0,0%
5.68286E+11,AW1212,女装/女士精品 -> 连衣裙,2018夏装新款一字肩冷淡风连衣裙女极简中长款pphome褶皱奶油裙子,http://item.taobao.com/item.htm?id=568286145361,202,98,208,1,1,1.02%,24,24,58.30%,47,2,0,0,0,0,0%,24,0,0,0,0,4,4,0,0,0,0%,1,2,100%,23,3,198,94,208,1,1,1.06%,23,22,56.50%,44,21,14,208,1,1,7.14%
5.68289E+11,AW1214,女装/女士精品 -> 连衣裙,2018夏新款冷淡风连衣裙极简主义中长款宽松ins超火文艺裙子复古,http://item.taobao.com/item.htm?id=568289053469,3255,1835,1549.55,7,7,0.38%,342,427,56.70%,100,40,24,0,0,0,0%,555,0,1,0,0,23,23,0,0,0,0%,8,8,87.50%,22,6,3232,1812,1549.55,7,7,0.39%,334,419,56%,101,549,158,0,0,0,0%
5.6829E+11,AW1218,女装/女士精品 -> 衬衫,2018夏季新款薄款ins超火的衬衫女韩范前短后长上衣防晒衣开衫,http://item.taobao.com/item.htm?id=568289681476,233,131,0,0,0,0%,7,10,57.10%,52,2,0,0,0,0,0%,13,0,0,0,0,4,4,0,0,0,0%,0,1,0%,152,0,229,127,0,0,0,0%,7,9,57.10%,41,13,21,0,0,0,0%
5.68291E+11,AW1223,女装/女士精品 -> 裤子 -> 休闲裤,2018夏新款休闲阔腿短裤女工装宽松显瘦高腰系带收腰休闲裤运动裤,http://item.taobao.com/item.htm?id=568291245020,36,23,0,0,0,0%,0,2,0%,22,1,0,0,0,0,0%,5,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,36,23,0,0,0,0%,0,2,0%,22,5,3,0,0,0,0%
5.68292E+11,AW1234,女装/女士精品 -> T恤,短袖女2018新款条纹樱田川岛t恤女网红同款ins超火的上衣潮人衣服,http://item.taobao.com/item.htm?id=568292009812,54,45,0,0,0,0%,2,3,100%,37,0,0,0,0,0,0%,6,0,0,0,0,2,2,0,0,0,0%,0,0,0%,3,0,52,43,0,0,0,0%,2,3,100%,38,6,2,0,0,0,0%
5.68293E+11,AW1236,女装/女士精品 -> 连衣裙,2018夏新款铜氨丝吊带背带连衣裙女中长款冷淡风pphome裙子宽松,http://item.taobao.com/item.htm?id=568293125111,225,185,178,1,1,0.54%,60,61,68.30%,76,8,0,0,0,0,0%,59,0,0,0,0,3,3,0,0,0,0%,0,0,0%,5,0,222,182,178,1,1,0.55%,60,61,68.30%,76,59,22,0,0,0,0%
5.68294E+11,AW1243,女装/女士精品 -> 牛仔裤,2018夏季新款高腰牛仔短裤女牛仔裤樱田川岛裤子显瘦热裤宽松a字,http://item.taobao.com/item.htm?id=568293801478,116,102,0,0,0,0%,6,8,50%,73,0,0,0,0,0,0%,12,0,0,0,0,1,1,0,0,0,0%,0,0,0%,2,0,115,101,0,0,0,0%,6,8,50%,74,12,12,0,0,0,0%
5.68294E+11,AW1245,女装/女士精品 -> 套装/学生校服/工作制服 -> 时尚套装,2018夏新款网红运动套装女两件套chicT恤裙阔腿裤小心机俏皮套装,http://item.taobao.com/item.htm?id=568294029514,55,43,0,0,0,0%,1,3,0%,85,1,0,0,0,0,0%,5,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,54,42,0,0,0,0%,1,2,0%,85,5,7,0,0,0,0%
5.68294E+11,AW1249,女装/女士精品 -> 裤子 -> 休闲裤,2018夏季薄款ulzzang裤子女原宿风高腰垂感阔腿裤女藏青色休闲裤,http://item.taobao.com/item.htm?id=568294437360,2,2,0,0,0,0%,0,1,0%,8,0,0,0,0,0,0%,0,0,0,0,0,1,1,0,0,0,0%,0,0,0%,8,0,1,1,0,0,0,0%,0,1,0%,0,0,1,0,0,0,0%
5.68383E+11,AW1225,女装/女士精品 -> T恤,2018夏季新款前短后长短袖T恤女网红同款上衣ins超火的上衣衣服,http://item.taobao.com/item.htm?id=568383134876,146,85,125.55,1,1,1.18%,9,11,55.60%,37,3,0,0,0,0,0%,12,0,0,0,0,2,2,0,0,0,0%,0,1,0%,9,0,144,83,125.55,1,1,1.20%,9,10,55.60%,37,12,18,0,0,0,0%
5.68384E+11,AW1229,女装/女士精品 -> 半身裙,2018夏新款羽毛半身裙女短裙百褶鱼尾裙时尚半身a字长裙子港味,http://item.taobao.com/item.htm?id=568383578903,140,105,0,0,0,0%,7,11,85.70%,60,2,0,0,0,0,0%,19,0,0,0,0,1,1,0,0,0,0%,0,0,0%,1,0,139,104,0,0,0,0%,7,11,85.70%,60,19,14,0,0,0,0%
5.68385E+11,AW1235,女装/女士精品 -> 裤子 -> 休闲裤,ulzzang休闲黑白高腰阔腿短裤女夏季2018新款运动裤跑步A字裤子,http://item.taobao.com/item.htm?id=568384938206,158,114,0,0,0,0%,5,7,80%,45,8,0,0,0,0,0%,16,0,0,0,0,2,2,0,0,0,0%,0,0,0%,22,0,156,112,0,0,0,0%,5,7,80%,45,16,16,0,0,0,0%
5.68386E+11,AW1240,女装/女士精品 -> 连衣裙,2018夏季新款雪纺连衣裙女chicT恤裙两件套套装裙冷淡风裙子超仙,http://item.taobao.com/item.htm?id=568385694243,292,211,363.37,2,2,0.95%,25,23,56%,59,3,3,0,0,0,0%,32,0,0,0,0,9,9,0,0,0,0%,1,1,100%,29,1,283,202,363.37,2,2,0.99%,24,22,54.20%,59,31,30,189,1,1,3.33%
5.68409E+11,AW1220,女装/女士精品 -> 连衣裙,短袖衬衫原宿风裙子女ins超火的连衣裙及踝长裙女学生2018早秋新,http://item.taobao.com/item.htm?id=568409145662,191,109,179.85,1,1,0.92%,6,4,33.30%,238,8,0,0,0,0,0%,11,0,0,0,0,3,3,0,0,0,0%,0,0,0%,7,0,188,106,179.85,1,1,0.94%,6,4,33.30%,239,11,20,179.85,1,1,5%
5.6844E+11,AW187,女装/女士精品 -> 连衣裙,米白色连衣裙女中长款2018秋季新款宽松修身显瘦长裙内搭打底裙子,http://item.taobao.com/item.htm?id=568440218802,1006,839,141.62,1,1,0.12%,50,96,72%,57,16,1,0,0,0,0%,199,0,17,0,0,26,25,0,0,0,0%,10,13,70%,16,0,980,814,141.62,1,1,0.12%,40,83,72.50%,59,199,93,141.62,1,1,1.08%
5.68451E+11,AW593,女装/女士精品 -> T恤,2018秋季新款蓝色印花半袖t恤女韩版白色修身宽松休闲短袖上衣,http://item.taobao.com/item.htm?id=568450962523,41,28,0,0,0,0%,3,2,33.30%,54,0,0,0,0,0,0%,2,0,0,0,0,1,1,0,0,0,0%,0,0,0%,1,0,40,27,0,0,0,0%,3,2,33.30%,56,2,7,0,0,0,0%
5.68468E+11,AW1215,女装/女士精品 -> 裤子 -> 休闲裤,2018秋季新款高腰条纹棉麻亚麻阔腿裤女港味ins超火的ulzzang裤子,http://item.taobao.com/item.htm?id=568467955412,394,290,400.61,2,2,0.69%,49,62,61.20%,96,11,4,0,0,0,0%,63,0,0,0,0,4,4,0,0,0,0%,0,0,0%,7,0,390,286,400.61,2,2,0.70%,49,62,61.20%,98,63,30,0,0,0,0%
5.68468E+11,AW1219,女装/女士精品 -> T恤,2018夏季新款蝙蝠袖T恤女宽松短袖半袖网红同款ins超火的上衣韩版,http://item.taobao.com/item.htm?id=568468407827,99,67,0,0,0,0%,5,5,40%,83,1,1,0,0,0,0%,12,0,0,0,0,2,2,0,0,0,0%,0,0,0%,5,0,97,65,0,0,0,0%,5,5,40%,84,12,5,0,0,0,0%
5.68469E+11,AW1222,女装/女士精品 -> 蕾丝衫/雪纺衫,2018夏新款白色褶皱雪纺衫女蕾丝洋气时尚小衫复古温柔风露肩上衣,http://item.taobao.com/item.htm?id=568468879716,507,367,194.58,1,1,0.27%,89,109,74.20%,86,11,0,0,0,0,0%,103,0,1,0,0,8,7,0,0,0,0%,1,4,100%,5,0,499,360,194.58,1,1,0.28%,88,105,73.90%,88,103,36,0,0,0,0%
5.6847E+11,AW1239,女装/女士精品 -> 连衣裙,2018夏季新款喇叭袖印花连衣裙女中长款pphome裙子冷淡风温柔裙,http://item.taobao.com/item.htm?id=568470471920,3,2,0,0,0,0%,1,1,100%,16,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,3,2,0,0,0,0%,1,1,100%,16,0,0,0,0,0,0%
5.68471E+11,AW1231,女装/女士精品 -> 连衣裙,2018夏季新款粉色百褶宽松蓬蓬裙女连衣裙中长款冷淡风pphome裙子,http://item.taobao.com/item.htm?id=568471023021,1060,791,0,0,0,0%,42,60,52.40%,67,12,0,0,0,0,0%,117,0,0,0,0,14,13,0,0,0,0%,1,1,0%,17,1,1046,778,0,0,0,0%,41,59,53.70%,67,116,80,0,0,0,0%
5.68473E+11,AW1247,女装/女士精品 -> 连衣裙,2018夏季新款ins超火的冷淡风连衣裙女温柔裙超仙收腰pphome裙子,http://item.taobao.com/item.htm?id=568472595858,227,134,0,0,0,0%,4,11,75%,50,3,0,0,0,0,0%,15,0,0,0,0,7,7,0,0,0,0%,0,2,0%,35,0,220,127,0,0,0,0%,4,9,75%,44,15,20,0,0,0,0%
5.68498E+11,AW1217,女装/女士精品 -> 衬衫,2018春秋新款ins超火的衬衫女宽松港风长款心机衬衫设计感衬衣裙,http://item.taobao.com/item.htm?id=568498010741,985,475,669.08,3,3,0.63%,78,108,57.70%,77,21,9,0,0,0,0%,90,0,1,0,0,12,10,0,0,0,0%,1,4,100%,52,1,973,465,669.08,3,3,0.65%,77,104,57.10%,78,89,57,223.74,1,1,1.75%
5.685E+11,AW1246,女装/女士精品 -> 连衣裙,2018夏季新款ins印花冷淡风连衣裙女装极简中长款收腰港味长裙子,http://item.taobao.com/item.htm?id=568500006284,96,65,0,0,0,0%,2,6,100%,34,4,0,0,0,0,0%,10,0,0,0,0,1,1,0,0,0,0%,0,0,0%,28,0,95,64,0,0,0,0%,2,6,100%,33,10,9,0,0,0,0%
5.68538E+11,AW674,女装/女士精品 -> T恤,修身圆领夏新款网纱拼接小心机上衣女设计感喇叭网纱t恤宽松罩衫,http://item.taobao.com/item.htm?id=568537663191,172,111,0,0,0,0%,9,14,66.70%,62,8,0,0,0,0,0%,21,0,0,0,0,1,1,0,0,0,0%,0,0,0%,1,0,171,110,0,0,0,0%,9,14,66.70%,62,21,16,0,0,0,0%
5.69085E+11,,女装/女士精品 -> 连衣裙,清仓80元起特价中长款蕾丝连衣裙op 清完下架 数量有限早拍早发货,http://item.taobao.com/item.htm?id=569084533356,1323,881,0,0,0,0%,161,165,50.30%,86,1,0,0,0,0,0%,71,0,0,0,0,19,17,0,0,0,0%,1,4,100%,91,2,1304,864,0,0,0,0%,160,161,50%,85,69,110,0,0,0,0%
5.69484E+11,AW301,女装/女士精品 -> 连衣裙,pphome裙18吊带背带连衣裙女2018夏装新款宽松复古长裙子中长款夏,http://item.taobao.com/item.htm?id=569484222060,15217,6843,2719.6,19,19,0.28%,2546,2556,53.80%,79,267,247,0,741.4,5,21.42%,1088,0,1,0,1,57,54,156,1,1,1.85%,15,20,73.30%,124,14,15160,6789,2563.6,18,18,0.27%,2531,2536,53.70%,79,1074,356,293.25,2,2,0.56%
5.69583E+11,AW1253,女装/女士精品 -> 衬衫,撞色条纹衬衫女夏2018新款韩范V领漏锁骨上衣短袖心机chic衬衣潮,http://item.taobao.com/item.htm?id=569582576114,1,1,0,0,0,0%,0,0,0%,17,0,0,0,0,0,0%,0,0,0,0,0,1,1,0,0,0,0%,0,0,0%,17,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.69585E+11,AW1259,女装/女士精品 -> T恤,短袖女2018新款条纹樱田川岛t恤女网红同款ins超火的上衣潮人衣服,http://item.taobao.com/item.htm?id=569584772790,11,10,0,0,0,0%,1,1,0%,19,0,0,0,0,0,0%,2,0,0,0,0,1,1,0,0,0,0%,0,1,0%,0,0,10,9,0,0,0,0%,1,0,0%,19,2,3,0,0,0,0%
5.69589E+11,AW1268,女装/女士精品 -> 连衣裙,2018夏季新款白色雷丝拼接连衣裙女韩版宽松中长款pphome裙子文艺,http://item.taobao.com/item.htm?id=569588796411,2,2,0,0,0,0%,0,0,0%,53,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,0,0%,53,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.6959E+11,AW1242,女装/女士精品 -> 连衣裙,2018新款夏丝感碎花连衣裙女中长款宽松大摆裙pphome裙子文艺超仙,http://item.taobao.com/item.htm?id=569589780186,938,712,212.09,1,1,0.14%,53,92,41.50%,73,10,2,0,214.56,1,50.29%,144,0,0,0,0,23,23,0,0,0,0%,1,1,100%,53,1,915,689,212.09,1,1,0.15%,52,91,40.40%,73,143,74,212.09,1,1,1.35%
5.69593E+11,AW221,女装/女士精品 -> 裤子 -> 休闲裤,吸汗透气棉麻裤宽松七分哈伦裤九分休闲裤纯色百搭松紧腰民族风女,http://item.taobao.com/item.htm?id=569592992541,425,372,0,0,0,0%,23,29,43.50%,80,5,0,0,0,0,0%,39,0,0,0,0,4,4,0,0,0,0%,1,2,100%,10,1,421,368,0,0,0,0%,22,27,40.90%,81,38,39,0,0,0,0%
5.69713E+11,AW1255,女装/女士精品 -> 裤子 -> 休闲裤,垂感阔腿裤女秋2018新款韩范宽松斜纹空调裤怪味少女裤子薄百搭,http://item.taobao.com/item.htm?id=569713413457,66,59,0,0,0,0%,2,4,50%,24,1,0,0,0,0,0%,6,0,0,0,0,2,2,0,0,0,0%,0,0,0%,14,0,64,57,0,0,0,0%,2,4,50%,20,6,14,0,0,0,0%
5.69714E+11,AW1256,女装/女士精品 -> 连衣裙,2018夏季新款荷叶袖条纹衬衫裙女韩范宽松中长款衬衣冷淡风连衣裙,http://item.taobao.com/item.htm?id=569714089060,2,2,0,0,0,0%,0,0,0%,45,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,0,0%,45,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.69717E+11,AW1265,女装/女士精品 -> 连衣裙,2018新款印花连衣裙女夏中长款宽松收腰pphome裙子冷淡风裙薄复古,http://item.taobao.com/item.htm?id=569717341950,3,3,0,0,0,0%,1,2,100%,0,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,1,0%,0,0,1,1,0,0,0,0%,1,1,100%,0,0,0,0,0,0,0%
5.69718E+11,AW1223,女装/女士精品 -> 裤子 -> 休闲裤,2018夏新款阔腿短裤女新款显瘦高腰百搭A字裤宽松休闲裤子运动裤,http://item.taobao.com/item.htm?id=569717741918,3,3,0,0,0,0%,1,2,100%,23,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,1,0%,23,0,1,1,0,0,0,0%,1,1,100%,0,0,0,0,0,0,0%
5.6972E+11,AW1276,女装/女士精品 -> 蕾丝衫/雪纺衫,复古温柔风2018夏新款灯笼袖雪纺衫女花色上衣超仙甜美娃娃衫蓬蓬,http://item.taobao.com/item.htm?id=569719929057,3,3,0,0,0,0%,1,1,100%,25,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,0,0%,25,0,1,1,0,0,0,0%,1,1,100%,0,0,0,0,0,0,0%
5.6972E+11,AW1271,女装/女士精品 -> T恤,2018夏新款白色短袖T恤女宽松圆领韩版hip-hop衣服ins超火的上衣,http://item.taobao.com/item.htm?id=569720213460,7,4,0,0,0,0%,0,2,0%,15,0,0,0,0,0,0%,1,0,0,0,0,0,0,0,0,0,0%,0,0,0%,0,0,7,4,0,0,0,0%,0,2,0%,15,1,2,0,0,0,0%
5.69807E+11,AW1251,女装/女士精品 -> 蕾丝衫/雪纺衫,2018新款韩版一字领露肩上衣女夏季宽松洋气小衫短袖T恤超仙甜美,http://item.taobao.com/item.htm?id=569807426185,2,2,0,0,0,0%,0,0,0%,58,0,0,0,0,0,0%,0,0,0,0,0,2,2,0,0,0,0%,0,0,0%,58,0,0,0,0,0,0,0%,0,0,0%,0,0,0,0,0,0,0%
5.69811E+11,AW1223,女装/女士精品 -> 裤子 -> 休闲裤,2018夏新款休闲阔腿短裤女工装宽松显瘦高腰系带收腰休闲裤运动裤,http://item.taobao.com/item.htm?id=569810930895,3,2,0,0,0,0%,0,0,0%,15,0,0,0,0,0,0%,0,0,0,0,0,1,1,0,0,0,0%,0,0,0%,0,0,2,1,0,0,0,0%,0,0,0%,15,0,0,0,0,0,0%
